X;Y;fid;id;sequence;trajectory_id;tracker;t
116.337342;39.926788;5603;5603;1341;4;2;2009-03-10 11:26:18+00
116.337288;39.92682;5604;5604;1342;4;2;2009-03-10 11:26:20+00
116.337212;39.926839;5605;5605;1343;4;2;2009-03-10 11:26:23+00
116.337131;39.926832;5606;5606;1344;4;2;2009-03-10 11:26:28+00
116.337076;39.926812;5607;5607;1345;4;2;2009-03-10 11:26:33+00
116.337018;39.926794;5608;5608;1346;4;2;2009-03-10 11:26:36+00
116.336947;39.926784;5609;5609;1347;4;2;2009-03-10 11:26:40+00
116.336901;39.926812;5610;5610;1348;4;2;2009-03-10 11:26:43+00
116.336848;39.926832;5611;5611;1349;4;2;2009-03-10 11:26:47+00
116.336837;39.926801;5612;5612;1350;4;2;2009-03-10 11:26:52+00
116.33679;39.926817;5613;5613;1351;4;2;2009-03-10 11:26:57+00
116.336718;39.926815;5614;5614;1352;4;2;2009-03-10 11:27:02+00
116.336648;39.926819;5615;5615;1353;4;2;2009-03-10 11:27:06+00
116.336574;39.926825;5616;5616;1354;4;2;2009-03-10 11:27:10+00
116.336514;39.926832;5617;5617;1355;4;2;2009-03-10 11:27:13+00
116.33647;39.926868;5618;5618;1356;4;2;2009-03-10 11:27:15+00
116.33643;39.926833;5619;5619;1357;4;2;2009-03-10 11:27:20+00
116.336426;39.926797;5620;5620;1358;4;2;2009-03-10 11:27:25+00
116.336408;39.926748;5621;5621;1359;4;2;2009-03-10 11:27:29+00
116.336405;39.926699;5622;5622;1360;4;2;2009-03-10 11:27:32+00
116.336386;39.926662;5623;5623;1361;4;2;2009-03-10 11:27:37+00
116.336352;39.926669;5624;5624;1362;4;2;2009-03-10 11:27:42+00
116.336328;39.926682;5625;5625;1363;4;2;2009-03-10 11:27:47+00
116.336326;39.926699;5626;5626;1364;4;2;2009-03-10 11:27:52+00
116.336299;39.92667;5627;5627;1365;4;2;2009-03-10 11:27:57+00
116.336279;39.926684;5628;5628;1366;4;2;2009-03-10 11:28:02+00
116.336242;39.926719;5629;5629;1367;4;2;2009-03-10 11:28:05+00
116.336202;39.926753;5630;5630;1368;4;2;2009-03-10 11:28:07+00
116.336165;39.926719;5631;5631;1369;4;2;2009-03-10 11:28:12+00
116.336169;39.926671;5632;5632;1370;4;2;2009-03-10 11:28:15+00
116.336174;39.92662;5633;5633;1371;4;2;2009-03-10 11:28:19+00
116.336126;39.926655;5634;5634;1372;4;2;2009-03-10 11:28:23+00
116.336059;39.926654;5635;5635;1373;4;2;2009-03-10 11:28:28+00
116.335979;39.926673;5636;5636;1374;4;2;2009-03-10 11:28:32+00
116.335921;39.926701;5637;5637;1375;4;2;2009-03-10 11:28:34+00
116.335844;39.926711;5638;5638;1376;4;2;2009-03-10 11:28:37+00
116.335782;39.926722;5639;5639;1377;4;2;2009-03-10 11:28:40+00
116.335723;39.926705;5640;5640;1378;4;2;2009-03-10 11:28:44+00
116.335684;39.92669;5641;5641;1379;4;2;2009-03-10 11:28:49+00
116.335658;39.926736;5642;5642;1380;4;2;2009-03-10 11:28:53+00
116.335658;39.926736;5643;5643;1381;4;2;2009-03-10 11:28:56+00
116.335657;39.926739;5644;5644;1382;4;2;2009-03-10 11:28:58+00
116.335651;39.926689;5645;5645;1383;4;2;2009-03-10 11:29:01+00
116.335663;39.926621;5646;5646;1384;4;2;2009-03-10 11:29:04+00
116.335669;39.926555;5647;5647;1385;4;2;2009-03-10 11:29:06+00
116.335672;39.926492;5648;5648;1386;4;2;2009-03-10 11:29:08+00
116.335667;39.926439;5649;5649;1387;4;2;2009-03-10 11:29:10+00
116.335663;39.926386;5650;5650;1388;4;2;2009-03-10 11:29:12+00
116.335663;39.926339;5651;5651;1389;4;2;2009-03-10 11:29:16+00
116.335634;39.926335;5652;5652;1390;4;2;2009-03-10 11:29:21+00
116.335591;39.926375;5653;5653;1391;4;2;2009-03-10 11:29:24+00
116.335516;39.926404;5654;5654;1392;4;2;2009-03-10 11:29:27+00
116.335463;39.926433;5655;5655;1393;4;2;2009-03-10 11:29:29+00
116.335394;39.926479;5656;5656;1394;4;2;2009-03-10 11:29:31+00
116.335336;39.926524;5657;5657;1395;4;2;2009-03-10 11:29:33+00
116.335273;39.926548;5658;5658;1396;4;2;2009-03-10 11:29:36+00
116.335184;39.9266;5659;5659;1397;4;2;2009-03-10 11:29:39+00
116.335123;39.926642;5660;5660;1398;4;2;2009-03-10 11:29:41+00
116.33505;39.92671;5661;5661;1399;4;2;2009-03-10 11:29:43+00
116.334969;39.926779;5662;5662;1400;4;2;2009-03-10 11:29:45+00
116.334911;39.926802;5663;5663;1401;4;2;2009-03-10 11:29:48+00
116.334865;39.926821;5664;5664;1402;4;2;2009-03-10 11:29:53+00
116.33482;39.926798;5665;5665;1403;4;2;2009-03-10 11:29:58+00
116.334764;39.926792;5666;5666;1404;4;2;2009-03-10 11:30:03+00
116.334719;39.92676;5667;5667;1405;4;2;2009-03-10 11:30:08+00
116.334673;39.926771;5668;5668;1406;4;2;2009-03-10 11:30:13+00
116.334605;39.926748;5669;5669;1407;4;2;2009-03-10 11:30:18+00
116.334553;39.926725;5670;5670;1408;4;2;2009-03-10 11:30:22+00
116.334525;39.92668;5671;5671;1409;4;2;2009-03-10 11:30:25+00
116.334476;39.926645;5672;5672;1410;4;2;2009-03-10 11:30:28+00
116.33444;39.926602;5673;5673;1411;4;2;2009-03-10 11:30:31+00
116.334398;39.926568;5674;5674;1412;4;2;2009-03-10 11:30:34+00
116.334351;39.926531;5675;5675;1413;4;2;2009-03-10 11:30:38+00
116.334311;39.926522;5676;5676;1414;4;2;2009-03-10 11:30:43+00
116.334272;39.926546;5677;5677;1415;4;2;2009-03-10 11:30:48+00
116.334216;39.92659;5678;5678;1416;4;2;2009-03-10 11:30:51+00
116.334178;39.926633;5679;5679;1417;4;2;2009-03-10 11:30:53+00
116.334137;39.926689;5680;5680;1418;4;2;2009-03-10 11:30:55+00
116.334078;39.926691;5681;5681;1419;4;2;2009-03-10 11:30:58+00
116.334054;39.926678;5682;5682;1420;4;2;2009-03-10 11:31:03+00
116.334034;39.926633;5683;5683;1421;4;2;2009-03-10 11:31:06+00
116.33398;39.926611;5684;5684;1422;4;2;2009-03-10 11:31:10+00
116.333924;39.926641;5685;5685;1423;4;2;2009-03-10 11:31:14+00
116.333874;39.926611;5686;5686;1424;4;2;2009-03-10 11:31:18+00
116.333819;39.926594;5687;5687;1425;4;2;2009-03-10 11:31:22+00
116.333751;39.926609;5688;5688;1426;4;2;2009-03-10 11:31:27+00
116.33368;39.92664;5689;5689;1427;4;2;2009-03-10 11:31:30+00
116.33363;39.926677;5690;5690;1428;4;2;2009-03-10 11:31:32+00
116.333586;39.926719;5691;5691;1429;4;2;2009-03-10 11:31:34+00
116.33352;39.926741;5692;5692;1430;4;2;2009-03-10 11:31:38+00
116.333468;39.926762;5693;5693;1431;4;2;2009-03-10 11:31:43+00
116.333407;39.926765;5694;5694;1432;4;2;2009-03-10 11:31:48+00
116.333337;39.926762;5695;5695;1433;4;2;2009-03-10 11:31:53+00
116.33328;39.926779;5696;5696;1434;4;2;2009-03-10 11:31:57+00
116.33322;39.926775;5697;5697;1435;4;2;2009-03-10 11:32:02+00
116.333156;39.926772;5698;5698;1436;4;2;2009-03-10 11:32:07+00
116.333095;39.926736;5699;5699;1437;4;2;2009-03-10 11:32:11+00
116.333027;39.926755;5700;5700;1438;4;2;2009-03-10 11:32:15+00
116.332961;39.926778;5701;5701;1439;4;2;2009-03-10 11:32:19+00
116.3329;39.926782;5702;5702;1440;4;2;2009-03-10 11:32:23+00
116.332849;39.926806;5703;5703;1441;4;2;2009-03-10 11:32:26+00
116.332802;39.92685;5704;5704;1442;4;2;2009-03-10 11:32:29+00
116.332737;39.926858;5705;5705;1443;4;2;2009-03-10 11:32:34+00
116.332698;39.926884;5706;5706;1444;4;2;2009-03-10 11:32:39+00
116.332714;39.926849;5707;5707;1445;4;2;2009-03-10 11:32:44+00
116.33265;39.926858;5708;5708;1446;4;2;2009-03-10 11:32:49+00
116.332587;39.926848;5709;5709;1447;4;2;2009-03-10 11:32:53+00
116.332517;39.926849;5710;5710;1448;4;2;2009-03-10 11:32:58+00
116.332459;39.926866;5711;5711;1449;4;2;2009-03-10 11:33:02+00
116.332399;39.926864;5712;5712;1450;4;2;2009-03-10 11:33:07+00
116.332335;39.92688;5713;5713;1451;4;2;2009-03-10 11:33:11+00
116.332279;39.926904;5714;5714;1452;4;2;2009-03-10 11:33:15+00
116.33222;39.926923;5715;5715;1453;4;2;2009-03-10 11:33:20+00
116.332205;39.926909;5716;5716;1454;4;2;2009-03-10 11:33:25+00
116.332137;39.926915;5717;5717;1455;4;2;2009-03-10 11:33:30+00
116.33208;39.926902;5718;5718;1456;4;2;2009-03-10 11:33:34+00
116.332019;39.926914;5719;5719;1457;4;2;2009-03-10 11:33:37+00
116.331948;39.926915;5720;5720;1458;4;2;2009-03-10 11:33:40+00
116.33189;39.926883;5721;5721;1459;4;2;2009-03-10 11:33:43+00
116.331841;39.926859;5722;5722;1460;4;2;2009-03-10 11:33:48+00
116.331826;39.926817;5723;5723;1461;4;2;2009-03-10 11:33:53+00
116.331767;39.926805;5724;5724;1462;4;2;2009-03-10 11:33:58+00
116.331733;39.926813;5725;5725;1463;4;2;2009-03-10 11:34:03+00
116.331717;39.926824;5726;5726;1464;4;2;2009-03-10 11:34:08+00
116.331655;39.926829;5727;5727;1465;4;2;2009-03-10 11:34:12+00
116.33158;39.926874;5728;5728;1466;4;2;2009-03-10 11:34:15+00
116.331517;39.926902;5729;5729;1467;4;2;2009-03-10 11:34:18+00
116.331463;39.926928;5730;5730;1468;4;2;2009-03-10 11:34:21+00
116.331393;39.926955;5731;5731;1469;4;2;2009-03-10 11:34:25+00
116.331332;39.926981;5732;5732;1470;4;2;2009-03-10 11:34:28+00
116.331282;39.927006;5733;5733;1471;4;2;2009-03-10 11:34:32+00
116.331218;39.92698;5734;5734;1472;4;2;2009-03-10 11:34:37+00
116.331151;39.926957;5735;5735;1473;4;2;2009-03-10 11:34:41+00
116.331108;39.926958;5736;5736;1474;4;2;2009-03-10 11:34:46+00
116.331067;39.92698;5737;5737;1475;4;2;2009-03-10 11:34:51+00
116.331035;39.926993;5738;5738;1476;4;2;2009-03-10 11:34:56+00
116.330996;39.926984;5739;5739;1477;4;2;2009-03-10 11:35:01+00
116.330942;39.927021;5740;5740;1478;4;2;2009-03-10 11:35:06+00
116.330882;39.927032;5741;5741;1479;4;2;2009-03-10 11:35:11+00
116.330828;39.927031;5742;5742;1480;4;2;2009-03-10 11:35:16+00
116.330765;39.927035;5743;5743;1481;4;2;2009-03-10 11:35:20+00
116.330712;39.927009;5744;5744;1482;4;2;2009-03-10 11:35:23+00
116.330685;39.926967;5745;5745;1483;4;2;2009-03-10 11:35:26+00
116.330645;39.926934;5746;5746;1484;4;2;2009-03-10 11:35:30+00
116.330571;39.926929;5747;5747;1485;4;2;2009-03-10 11:35:34+00
116.330529;39.926895;5748;5748;1486;4;2;2009-03-10 11:35:37+00
116.330483;39.926885;5749;5749;1487;4;2;2009-03-10 11:35:42+00
116.330427;39.926856;5750;5750;1488;4;2;2009-03-10 11:35:47+00
116.330361;39.926845;5751;5751;1489;4;2;2009-03-10 11:35:52+00
116.330325;39.926799;5752;5752;1490;4;2;2009-03-10 11:35:56+00
116.330285;39.926765;5753;5753;1491;4;2;2009-03-10 11:36:00+00
116.330227;39.926758;5754;5754;1492;4;2;2009-03-10 11:36:05+00
116.330156;39.926748;5755;5755;1493;4;2;2009-03-10 11:36:09+00
116.330101;39.926765;5756;5756;1494;4;2;2009-03-10 11:36:11+00
116.330033;39.926768;5757;5757;1495;4;2;2009-03-10 11:36:14+00
116.329959;39.926771;5758;5758;1496;4;2;2009-03-10 11:36:17+00
116.329902;39.92679;5759;5759;1497;4;2;2009-03-10 11:36:22+00
116.329853;39.926782;5760;5760;1498;4;2;2009-03-10 11:36:27+00
116.329827;39.926724;5761;5761;1499;4;2;2009-03-10 11:36:31+00
116.329825;39.926679;5762;5762;1500;4;2;2009-03-10 11:36:34+00
116.32976;39.926692;5763;5763;1501;4;2;2009-03-10 11:36:39+00
116.329697;39.926704;5764;5764;1502;4;2;2009-03-10 11:36:44+00
116.329657;39.926703;5765;5765;1503;4;2;2009-03-10 11:36:49+00
116.329608;39.926677;5766;5766;1504;4;2;2009-03-10 11:36:53+00
116.32956;39.926683;5767;5767;1505;4;2;2009-03-10 11:36:58+00
116.329498;39.926714;5768;5768;1506;4;2;2009-03-10 11:37:01+00
116.329444;39.926734;5769;5769;1507;4;2;2009-03-10 11:37:04+00
116.329392;39.926732;5770;5770;1508;4;2;2009-03-10 11:37:09+00
116.329335;39.926755;5771;5771;1509;4;2;2009-03-10 11:37:13+00
116.329291;39.926789;5772;5772;1510;4;2;2009-03-10 11:37:16+00
116.329236;39.926813;5773;5773;1511;4;2;2009-03-10 11:37:19+00
116.329172;39.926842;5774;5774;1512;4;2;2009-03-10 11:37:23+00
116.329098;39.92686;5775;5775;1513;4;2;2009-03-10 11:37:26+00
116.32903;39.926862;5776;5776;1514;4;2;2009-03-10 11:37:30+00
116.328979;39.926895;5777;5777;1515;4;2;2009-03-10 11:37:35+00
116.328965;39.926954;5778;5778;1516;4;2;2009-03-10 11:37:39+00
116.328955;39.926999;5779;5779;1517;4;2;2009-03-10 11:37:41+00
116.328941;39.927052;5780;5780;1518;4;2;2009-03-10 11:37:43+00
116.328926;39.927096;5781;5781;1519;4;2;2009-03-10 11:37:44+00
116.328906;39.92715;5782;5782;1520;4;2;2009-03-10 11:37:45+00
116.328892;39.927195;5783;5783;1521;4;2;2009-03-10 11:37:46+00
116.328881;39.927244;5784;5784;1522;4;2;2009-03-10 11:37:47+00
116.328843;39.927324;5785;5785;1523;4;2;2009-03-10 11:37:49+00
116.328818;39.927373;5786;5786;1524;4;2;2009-03-10 11:37:52+00
116.328753;39.927351;5787;5787;1525;4;2;2009-03-10 11:37:56+00
116.32871;39.927349;5788;5788;1526;4;2;2009-03-10 11:38:01+00
116.328678;39.927392;5789;5789;1527;4;2;2009-03-10 11:38:03+00
116.328633;39.92743;5790;5790;1528;4;2;2009-03-10 11:38:05+00
116.328584;39.927472;5791;5791;1529;4;2;2009-03-10 11:38:07+00
116.328544;39.927527;5792;5792;1530;4;2;2009-03-10 11:38:09+00
116.328498;39.927591;5793;5793;1531;4;2;2009-03-10 11:38:11+00
116.328454;39.927642;5794;5794;1532;4;2;2009-03-10 11:38:13+00
116.328421;39.927594;5795;5795;1533;4;2;2009-03-10 11:38:15+00
116.328371;39.927638;5796;5796;1534;4;2;2009-03-10 11:38:18+00
116.328307;39.927681;5797;5797;1535;4;2;2009-03-10 11:38:21+00
116.328249;39.927695;5798;5798;1536;4;2;2009-03-10 11:38:25+00
116.328238;39.927694;5799;5799;1537;4;2;2009-03-10 11:38:30+00
116.328193;39.927711;5800;5800;1538;4;2;2009-03-10 11:38:35+00
116.328132;39.927745;5801;5801;1539;4;2;2009-03-10 11:38:38+00
116.328073;39.927769;5802;5802;1540;4;2;2009-03-10 11:38:42+00
116.328049;39.9278;5803;5803;1541;4;2;2009-03-10 11:38:47+00
116.328003;39.927801;5804;5804;1542;4;2;2009-03-10 11:38:52+00
116.327972;39.92781;5805;5805;1543;4;2;2009-03-10 11:38:57+00
116.327911;39.927815;5806;5806;1544;4;2;2009-03-10 11:39:02+00
116.327866;39.927798;5807;5807;1545;4;2;2009-03-10 11:39:07+00
116.327816;39.927791;5808;5808;1546;4;2;2009-03-10 11:39:12+00
116.327746;39.927798;5809;5809;1547;4;2;2009-03-10 11:39:17+00
116.327707;39.927784;5810;5810;1548;4;2;2009-03-10 11:39:22+00
116.327692;39.927646;5811;5811;1549;4;2;2009-03-10 11:39:24+00
116.327657;39.927569;5812;5812;1550;4;2;2009-03-10 11:39:26+00
116.327649;39.927518;5813;5813;1551;4;2;2009-03-10 11:39:28+00
116.327691;39.927464;5814;5814;1552;4;2;2009-03-10 11:39:30+00
116.327698;39.927413;5815;5815;1553;4;2;2009-03-10 11:39:32+00
116.327675;39.92734;5816;5816;1554;4;2;2009-03-10 11:39:33+00
116.327668;39.927278;5817;5817;1555;4;2;2009-03-10 11:39:35+00
116.327658;39.927232;5818;5818;1556;4;2;2009-03-10 11:39:37+00
116.327624;39.927188;5819;5819;1557;4;2;2009-03-10 11:39:40+00
116.327624;39.927136;5820;5820;1558;4;2;2009-03-10 11:39:42+00
116.327625;39.927074;5821;5821;1559;4;2;2009-03-10 11:39:45+00
116.32767;39.927016;5822;5822;1560;4;2;2009-03-10 11:39:48+00
116.327719;39.92696;5823;5823;1561;4;2;2009-03-10 11:39:50+00
116.327743;39.926916;5824;5824;1562;4;2;2009-03-10 11:39:52+00
116.327773;39.926878;5825;5825;1563;4;2;2009-03-10 11:39:54+00
116.327799;39.926825;5826;5826;1564;4;2;2009-03-10 11:39:57+00
116.327826;39.926774;5827;5827;1565;4;2;2009-03-10 11:40:00+00
116.327842;39.92673;5828;5828;1566;4;2;2009-03-10 11:40:03+00
116.32786;39.926685;5829;5829;1567;4;2;2009-03-10 11:40:06+00
116.327864;39.926637;5830;5830;1568;4;2;2009-03-10 11:40:09+00
116.327836;39.926591;5831;5831;1569;4;2;2009-03-10 11:40:12+00
116.32787;39.92655;5832;5832;1570;4;2;2009-03-10 11:40:15+00
116.327917;39.926511;5833;5833;1571;4;2;2009-03-10 11:40:17+00
116.327964;39.926478;5834;5834;1572;4;2;2009-03-10 11:40:19+00
116.328001;39.926438;5835;5835;1573;4;2;2009-03-10 11:40:21+00
116.328037;39.926391;5836;5836;1574;4;2;2009-03-10 11:40:24+00
116.328044;39.926363;5837;5837;1575;4;2;2009-03-10 11:40:29+00
116.328068;39.926322;5838;5838;1576;4;2;2009-03-10 11:40:32+00
116.328099;39.926286;5839;5839;1577;4;2;2009-03-10 11:40:36+00
116.328143;39.926256;5840;5840;1578;4;2;2009-03-10 11:40:41+00
116.328155;39.926226;5841;5841;1579;4;2;2009-03-10 11:40:46+00
116.328161;39.926173;5842;5842;1580;4;2;2009-03-10 11:40:50+00
116.328098;39.926151;5843;5843;1581;4;2;2009-03-10 11:40:53+00
116.328055;39.926119;5844;5844;1582;4;2;2009-03-10 11:40:56+00
116.328034;39.926089;5845;5845;1583;4;2;2009-03-10 11:41:01+00
116.328039;39.926055;5846;5846;1584;4;2;2009-03-10 11:41:06+00
116.327997;39.926024;5847;5847;1585;4;2;2009-03-10 11:41:09+00
116.327877;39.925909;5848;5848;1586;4;2;2009-03-10 11:41:13+00
116.327866;39.925865;5849;5849;1587;4;2;2009-03-10 11:41:14+00
116.327755;39.9258;5850;5850;1588;4;2;2009-03-10 11:41:15+00
116.327719;39.925756;5851;5851;1589;4;2;2009-03-10 11:41:16+00
116.327719;39.925698;5852;5852;1590;4;2;2009-03-10 11:41:18+00
116.327687;39.925661;5853;5853;1591;4;2;2009-03-10 11:41:20+00
116.327651;39.925612;5854;5854;1592;4;2;2009-03-10 11:41:23+00
116.32766;39.925589;5855;5855;1593;4;2;2009-03-10 11:41:28+00
116.327669;39.925537;5856;5856;1594;4;2;2009-03-10 11:41:32+00
116.327702;39.925514;5857;5857;1595;4;2;2009-03-10 11:41:37+00
116.327642;39.925547;5858;5858;1596;4;2;2009-03-10 11:41:41+00
116.327968;39.924801;5859;5859;1597;4;2;2009-03-10 11:44:02+00
116.327762;39.925197;5860;5860;1598;4;2;2009-03-10 11:44:03+00
116.32755;39.925602;5861;5861;1599;4;2;2009-03-10 11:44:04+00
116.32778;39.925558;5862;5862;1600;4;2;2009-03-10 11:44:15+00
116.327842;39.925552;5863;5863;1601;4;2;2009-03-10 11:44:19+00
116.327847;39.925561;5864;5864;1602;4;2;2009-03-10 11:44:23+00
116.327796;39.925588;5865;5865;1603;4;2;2009-03-10 11:44:24+00
116.327747;39.925611;5866;5866;1604;4;2;2009-03-10 11:44:27+00
116.327711;39.925646;5867;5867;1605;4;2;2009-03-10 11:44:31+00
116.327689;39.925686;5868;5868;1606;4;2;2009-03-10 11:44:36+00
116.327681;39.925708;5869;5869;1607;4;2;2009-03-10 11:44:41+00
116.327703;39.925703;5870;5870;1608;4;2;2009-03-10 11:44:46+00
116.327702;39.92572;5871;5871;1609;4;2;2009-03-10 11:44:50+00
116.327654;39.925756;5872;5872;1610;4;2;2009-03-10 11:44:54+00
116.327617;39.925789;5873;5873;1611;4;2;2009-03-10 11:44:57+00
116.327587;39.9258;5874;5874;1612;4;2;2009-03-10 11:45:02+00
116.327524;39.92581;5875;5875;1613;4;2;2009-03-10 11:45:07+00
116.32755;39.925819;5876;5876;1614;4;2;2009-03-10 11:45:12+00
116.327534;39.92583;5877;5877;1615;4;2;2009-03-10 11:45:17+00
116.327541;39.925857;5878;5878;1616;4;2;2009-03-10 11:45:22+00
116.327544;39.92589;5879;5879;1617;4;2;2009-03-10 11:45:27+00
116.327565;39.925907;5880;5880;1618;4;2;2009-03-10 11:45:32+00
116.3276;39.925928;5881;5881;1619;4;2;2009-03-10 11:45:37+00
116.327627;39.925957;5882;5882;1620;4;2;2009-03-10 11:45:42+00
116.327619;39.925981;5883;5883;1621;4;2;2009-03-10 11:45:47+00
116.32759;39.926026;5884;5884;1622;4;2;2009-03-10 11:45:51+00
116.327569;39.926068;5885;5885;1623;4;2;2009-03-10 11:45:55+00
116.327518;39.926107;5886;5886;1624;4;2;2009-03-10 11:45:59+00
116.327455;39.926147;5887;5887;1625;4;2;2009-03-10 11:46:02+00
116.327408;39.926177;5888;5888;1626;4;2;2009-03-10 11:46:05+00
116.327349;39.926195;5889;5889;1627;4;2;2009-03-10 11:46:09+00
116.327347;39.926224;5890;5890;1628;4;2;2009-03-10 11:46:14+00
116.327388;39.926247;5891;5891;1629;4;2;2009-03-10 11:46:19+00
116.32745;39.92627;5892;5892;1630;4;2;2009-03-10 11:46:24+00
116.327505;39.926298;5893;5893;1631;4;2;2009-03-10 11:46:28+00
116.32753;39.926316;5894;5894;1632;4;2;2009-03-10 11:46:33+00
116.327563;39.926365;5895;5895;1633;4;2;2009-03-10 11:46:38+00
116.327585;39.926409;5896;5896;1634;4;2;2009-03-10 11:46:43+00
116.327552;39.926451;5897;5897;1635;4;2;2009-03-10 11:46:48+00
116.32753;39.926488;5898;5898;1636;4;2;2009-03-10 11:46:53+00
116.327547;39.926549;5899;5899;1637;4;2;2009-03-10 11:46:57+00
116.327577;39.926592;5900;5900;1638;4;2;2009-03-10 11:47:01+00
116.32763;39.926624;5901;5901;1639;4;2;2009-03-10 11:47:05+00
116.327667;39.926647;5902;5902;1640;4;2;2009-03-10 11:47:10+00
116.327693;39.926662;5903;5903;1641;4;2;2009-03-10 11:47:15+00
116.327733;39.926662;5904;5904;1642;4;2;2009-03-10 11:47:20+00
116.327782;39.926678;5905;5905;1643;4;2;2009-03-10 11:47:25+00
116.327842;39.92667;5906;5906;1644;4;2;2009-03-10 11:47:30+00
116.327897;39.926683;5907;5907;1645;4;2;2009-03-10 11:47:34+00
116.327938;39.926725;5908;5908;1646;4;2;2009-03-10 11:47:39+00
116.327936;39.926791;5909;5909;1647;4;2;2009-03-10 11:47:44+00
116.327896;39.926831;5910;5910;1648;4;2;2009-03-10 11:47:49+00
116.327876;39.926878;5911;5911;1649;4;2;2009-03-10 11:47:53+00
116.327934;39.926881;5912;5912;1650;4;2;2009-03-10 11:47:58+00
116.327998;39.92689;5913;5913;1651;4;2;2009-03-10 11:48:03+00
116.32804;39.926894;5914;5914;1652;4;2;2009-03-10 11:48:08+00
116.328071;39.926927;5915;5915;1653;4;2;2009-03-10 11:48:13+00
116.328138;39.926909;5916;5916;1654;4;2;2009-03-10 11:48:17+00
116.32819;39.926871;5917;5917;1655;4;2;2009-03-10 11:48:20+00
116.328243;39.926844;5918;5918;1656;4;2;2009-03-10 11:48:23+00
116.3283;39.926864;5919;5919;1657;4;2;2009-03-10 11:48:28+00
116.328367;39.926861;5920;5920;1658;4;2;2009-03-10 11:48:32+00
116.328434;39.92684;5921;5921;1659;4;2;2009-03-10 11:48:36+00
116.328493;39.926839;5922;5922;1660;4;2;2009-03-10 11:48:40+00
116.32854;39.926849;5923;5923;1661;4;2;2009-03-10 11:48:45+00
116.328568;39.926853;5924;5924;1662;4;2;2009-03-10 11:48:50+00
116.328583;39.926914;5925;5925;1663;4;2;2009-03-10 11:48:54+00
116.328606;39.926957;5926;5926;1664;4;2;2009-03-10 11:48:58+00
116.328668;39.926977;5927;5927;1665;4;2;2009-03-10 11:49:03+00
116.328729;39.92698;5928;5928;1666;4;2;2009-03-10 11:49:07+00
116.328786;39.926985;5929;5929;1667;4;2;2009-03-10 11:49:12+00
116.328845;39.927013;5930;5930;1668;4;2;2009-03-10 11:49:16+00
116.3289;39.927038;5931;5931;1669;4;2;2009-03-10 11:49:20+00
116.328949;39.92702;5932;5932;1670;4;2;2009-03-10 11:49:24+00
116.329006;39.927014;5933;5933;1671;4;2;2009-03-10 11:49:27+00
116.329072;39.927013;5934;5934;1672;4;2;2009-03-10 11:49:32+00
116.329139;39.927009;5935;5935;1673;4;2;2009-03-10 11:49:37+00
116.329205;39.926985;5936;5936;1674;4;2;2009-03-10 11:49:40+00
116.329266;39.927004;5937;5937;1675;4;2;2009-03-10 11:49:45+00
116.329334;39.927016;5938;5938;1676;4;2;2009-03-10 11:49:49+00
116.329384;39.927044;5939;5939;1677;4;2;2009-03-10 11:49:51+00
116.329451;39.927059;5940;5940;1678;4;2;2009-03-10 11:49:55+00
116.329507;39.927052;5941;5941;1679;4;2;2009-03-10 11:49:58+00
116.32956;39.927075;5942;5942;1680;4;2;2009-03-10 11:50:03+00
116.329587;39.92709;5943;5943;1681;4;2;2009-03-10 11:50:08+00
116.329663;39.92709;5944;5944;1682;4;2;2009-03-10 11:50:12+00
116.329712;39.927116;5945;5945;1683;4;2;2009-03-10 11:50:15+00
116.32975;39.927152;5946;5946;1684;4;2;2009-03-10 11:50:18+00
116.329808;39.927164;5947;5947;1685;4;2;2009-03-10 11:50:23+00
116.329836;39.927201;5948;5948;1686;4;2;2009-03-10 11:50:27+00
116.329848;39.927219;5949;5949;1687;4;2;2009-03-10 11:50:32+00
116.329902;39.927223;5950;5950;1688;4;2;2009-03-10 11:50:36+00
116.32995;39.927213;5951;5951;1689;4;2;2009-03-10 11:50:41+00
116.330026;39.927228;5952;5952;1690;4;2;2009-03-10 11:50:44+00
116.330098;39.927207;5953;5953;1691;4;2;2009-03-10 11:50:47+00
116.330156;39.927192;5954;5954;1692;4;2;2009-03-10 11:50:50+00
116.330209;39.927188;5955;5955;1693;4;2;2009-03-10 11:50:55+00
116.330244;39.927193;5956;5956;1694;4;2;2009-03-10 11:51:00+00
116.330302;39.927176;5957;5957;1695;4;2;2009-03-10 11:51:04+00
116.33035;39.927162;5958;5958;1696;4;2;2009-03-10 11:51:09+00
116.330346;39.927212;5959;5959;1697;4;2;2009-03-10 11:51:11+00
116.330356;39.927273;5960;5960;1698;4;2;2009-03-10 11:51:14+00
116.330396;39.927296;5961;5961;1699;4;2;2009-03-10 11:51:19+00
116.330436;39.927336;5962;5962;1700;4;2;2009-03-10 11:51:23+00
116.330483;39.927337;5963;5963;1701;4;2;2009-03-10 11:51:28+00
116.330512;39.927339;5964;5964;1702;4;2;2009-03-10 11:51:33+00
116.330562;39.92733;5965;5965;1703;4;2;2009-03-10 11:51:37+00
116.330611;39.927344;5966;5966;1704;4;2;2009-03-10 11:51:41+00
116.330646;39.927329;5967;5967;1705;4;2;2009-03-10 11:51:46+00
116.330661;39.927327;5968;5968;1706;4;2;2009-03-10 11:51:51+00
116.330709;39.927353;5969;5969;1707;4;2;2009-03-10 11:51:55+00
